Node Number	LOC_DEFX ()
1370	1.0769e-002
1371	1.0843e-002
1372	1.1041e-002
1373	1.1193e-002
1374	1.1347e-002
1375	1.1494e-002
1376	1.1643e-002
1377	1.1791e-002
1378	1.194e-002
1379	1.2088e-002
1380	1.2237e-002
1381	1.2386e-002
1382	1.2535e-002
1383	1.2685e-002
1384	1.2833e-002
1385	1.2984e-002
1386	1.3133e-002
1387	1.3283e-002
1388	1.3432e-002
1389	1.3583e-002
1390	1.3731e-002
1391	1.3882e-002
1392	1.4031e-002
1393	1.4182e-002
1394	1.4331e-002
1395	1.4482e-002
1396	1.4631e-002
1397	1.4781e-002
1398	1.493e-002
1399	1.508e-002
1400	1.523e-002
1401	3.3502e-004
1402	1.3154e-003
1403	1.8627e-003
1404	2.1975e-003
1405	3.3948e-003
1406	3.7501e-003
1407	4.2163e-003
1408	5.1809e-003
1409	6.0096e-003
1410	7.0289e-003
1411	7.2098e-003
1412	7.964e-003
1413	9.743e-003
1414	9.6944e-003
1415	1.0282e-002
1416	1.1169e-002
1417	1.1686e-002
1418	1.2336e-002
1419	1.2684e-002
1420	1.333e-002
1421	1.3992e-002
1422	1.4346e-002
1423	1.5078e-002
1424	1.5594e-002
1425	1.5378e-002
1426	1.5604e-002
1427	1.6278e-002
1428	1.7307e-002
1429	1.7769e-002
1430	1.8139e-002
1431	1.9385e-002
1432	1.9533e-002
1433	1.8907e-002
1434	1.9482e-002
1435	1.8856e-002
1436	1.8572e-002
1437	1.6961e-002
1438	1.6516e-002
1439	1.565e-002
1440	1.3803e-002
1441	1.3478e-002
1442	1.2879e-002
1443	1.2067e-002
1444	1.1917e-002
1445	1.1617e-002
1446	1.1389e-002
1447	1.1118e-002
1448	1.0818e-002
1449	1.0498e-002
1450	1.0414e-002
1451	1.04e-002
1452	1.0326e-002
1453	1.0196e-002
1454	9.9609e-003
1455	1.0055e-002
1456	1.0009e-002
1457	9.9985e-003
1458	9.9676e-003
1459	1.0012e-002
1460	1.0005e-002
1461	1.0022e-002
1462	1.0064e-002
1463	1.0066e-002
1464	1.0264e-002
1465	1.0347e-002
1466	1.0455e-002
1467	1.0519e-002
1468	1.0648e-002
1469	1.0651e-002
1470	1.0799e-002
1471	1.0936e-002
1472	1.1066e-002
1473	1.1207e-002
1474	1.1348e-002
1475	1.1495e-002
1476	1.164e-002
1477	1.1789e-002
1478	1.1938e-002
1479	1.2088e-002
1480	1.2237e-002
1481	1.2386e-002
1482	1.2535e-002
1483	1.2685e-002
1484	1.2834e-002
1485	1.2984e-002
1486	1.3134e-002
1487	1.3284e-002
1488	1.3433e-002
1489	1.3583e-002
1490	1.3732e-002
1491	1.3883e-002
1492	1.4032e-002
1493	1.4183e-002
1494	1.4332e-002
1495	1.4483e-002
1496	1.4632e-002
1497	1.4783e-002
1498	1.4931e-002
1499	1.5081e-002
1500	1.5231e-002
1501	2.9442e-004
1502	1.3078e-003
1503	1.7871e-003
1504	2.2507e-003
1505	3.6439e-003
1506	4.271e-003
1507	4.2562e-003
1508	5.2965e-003
1509	6.3146e-003
1510	6.93e-003
1511	7.7413e-003
1512	8.0869e-003
1513	9.7008e-003
1514	1.0081e-002
1515	1.0437e-002
1516	1.1703e-002
1517	1.1839e-002
1518	1.2281e-002
1519	1.3573e-002
1520	1.4046e-002
1521	1.4313e-002
1522	1.5057e-002
1523	1.5492e-002
1524	1.5908e-002
1525	1.429e-002
1526	1.7311e-002
1527	1.7291e-002
1528	1.7728e-002
1529	1.8353e-002
1530	1.9548e-002
1531	1.8942e-002
1532	1.8752e-002
1533	1.8874e-002
1534	1.7836e-002
1535	1.648e-002
1536	1.5703e-002
1537	1.3491e-002
1538	1.2832e-002
1539	1.2037e-002
1540	1.1582e-002
1541	1.1382e-002
1542	1.0206e-002
1543	9.896e-003
1544	1.0349e-002
1545	1.0023e-002
1546	9.4424e-003
1547	9.6415e-003
1548	9.6953e-003
1549	9.7387e-003
1550	9.7949e-003
1551	9.6009e-003
1552	9.698e-003
1553	9.563e-003
1554	9.4056e-003
1555	9.5938e-003
1556	9.4668e-003
1557	9.6674e-003
1558	9.5835e-003
1559	9.7626e-003
1560	9.736e-003
1561	9.883e-003
1562	9.9226e-003
1563	1.0089e-002
1564	1.0079e-002
1565	1.0205e-002
1566	1.0279e-002
1567	1.0352e-002
1568	1.0438e-002
1569	1.0506e-002
1570	1.0744e-002
1571	1.0889e-002
1572	1.1046e-002
1573	1.119e-002
1574	1.1345e-002
1575	1.1492e-002
1576	1.1643e-002
1577	1.1792e-002
1578	1.1941e-002
1579	1.209e-002
1580	1.2239e-002
1581	1.2388e-002
1582	1.2536e-002
1583	1.2686e-002
1584	1.2835e-002
1585	1.2985e-002
1586	1.3134e-002
1587	1.3284e-002
1588	1.3433e-002
1589	1.3584e-002
1590	1.3733e-002
1591	1.3883e-002
1592	1.4032e-002
1593	1.4183e-002
1594	1.4332e-002
1595	1.4483e-002
1596	1.4632e-002
1597	1.4782e-002
1598	1.4931e-002
1599	1.5081e-002
1600	1.5231e-002
1601	6.0972e-004
1602	1.2107e-003
1603	1.8247e-003
1604	2.2649e-003
1605	3.5483e-003
1606	4.2949e-003
1607	4.9128e-003
1608	5.5564e-003
1609	6.3802e-003
1610	7.2458e-003
1611	7.8604e-003
1612	8.0517e-003
1613	9.6463e-003
1614	1.035e-002
1615	1.1707e-002
1616	1.1874e-002
1617	1.2282e-002
1618	1.3634e-002
1619	1.3997e-002
1620	1.5269e-002
1621	1.5091e-002
1622	1.4814e-002
1623	1.5766e-002
1624	1.6186e-002
1625	1.6235e-002
1626	1.7376e-002
1627	1.7187e-002
1628	1.9889e-002
1629	1.9518e-002
1630	1.9439e-002
1631	1.9879e-002
1632	1.6956e-002
1633	1.577e-002
1634	1.3605e-002
1635	1.1848e-002
1636	1.0404e-002
1637	1.0869e-002
1638	1.0129e-002
1639	9.5712e-003
1640	9.9112e-003
1641	9.3365e-003
1642	9.6313e-003
1643	9.5748e-003
1644	9.6491e-003
1645	9.4077e-003
1646	9.3793e-003
1647	9.7842e-003
1648	9.4407e-003
1649	9.7471e-003
1650	9.5606e-003
1651	9.6732e-003
1652	9.5402e-003
1653	9.735e-003
1654	9.569e-003
1655	9.7688e-003
1656	9.6417e-003
1657	9.8226e-003
1658	9.683e-003
1659	9.7755e-003
1660	9.9347e-003
1661	9.9564e-003
1662	1.0081e-002
1663	1.0119e-002
1664	1.0236e-002
1665	1.0283e-002
1666	1.0394e-002
1667	1.0491e-002
1668	1.0581e-002
1669	1.0692e-002
1670	1.0794e-002
1671	1.0923e-002
1672	1.1071e-002
1673	1.1206e-002
1674	1.1347e-002
1675	1.1495e-002
1676	1.1641e-002
1677	1.179e-002
1678	1.1939e-002
1679	1.2089e-002
1680	1.2238e-002
1681	1.2388e-002
1682	1.2537e-002
1683	1.2687e-002
1684	1.2836e-002
1685	1.2986e-002
1686	1.3135e-002
1687	1.3285e-002
1688	1.3434e-002
1689	1.3585e-002
1690	1.3734e-002
1691	1.3884e-002
1692	1.4033e-002
1693	1.4184e-002
1694	1.4333e-002
1695	1.4484e-002
1696	1.4633e-002
1697	1.4784e-002
1698	1.4932e-002
1699	1.5082e-002
1700	1.5232e-002
1701	6.2969e-004
1702	5.5086e-004
1703	1.7488e-003
1704	2.3647e-003
1705	3.5467e-003
1706	4.3665e-003
1707	4.9302e-003
1708	5.9732e-003
1709	7.2874e-003
1710	7.3192e-003
1711	8.0675e-003
1712	9.7463e-003
1713	1.0261e-002
1714	1.1145e-002
1715	1.1867e-002
1716	1.229e-002
1717	1.271e-002
1718	1.4534e-002
1719	1.5288e-002
1720	1.6203e-002
1721	1.5385e-002
1722	1.4209e-002
1723	1.4467e-002
1724	1.7198e-002
1725	1.749e-002
1726	1.7221e-002
1727	1.9387e-002
1728	1.9588e-002
1729	1.8842e-002
1730	1.6758e-002
1731	1.1965e-002
1732	1.0315e-002
1733	9.4438e-003
1734	9.5442e-003
1735	9.5491e-003
1736	9.568e-003
1737	9.9342e-003
1738	9.6083e-003
1739	9.6797e-003
1740	1.0895e-002
1741	9.7209e-003
1742	9.6508e-003
1743	9.7766e-003
1744	9.5938e-003
1745	9.9738e-003
1746	9.8311e-003
1747	9.593e-003
1748	1.0005e-002
1749	9.8483e-003
1750	9.9371e-003
1751	9.7798e-003
1752	9.7985e-003
1753	9.7003e-003
1754	9.6627e-003
1755	9.7288e-003
1756	9.7612e-003
1757	9.8107e-003
1758	9.64e-003
1759	9.7146e-003
1760	9.859e-003
1761	9.7825e-003
1762	9.9563e-003
1763	9.9211e-003
1764	1.0056e-002
1765	1.0148e-002
1766	1.0245e-002
1767	1.0355e-002
1768	1.0449e-002
1769	1.0588e-002
1770	1.0683e-002
1771	1.0885e-002
1772	1.1021e-002
1773	1.1194e-002
1774	1.1342e-002
1775	1.1494e-002
1776	1.1644e-002
1777	1.1794e-002
1778	1.1943e-002
1779	1.2092e-002
1780	1.224e-002
1781	1.2389e-002
1782	1.2538e-002
1783	1.2688e-002
1784	1.2837e-002
1785	1.2987e-002
1786	1.3136e-002
1787	1.3286e-002
1788	1.3435e-002
1789	1.3585e-002
1790	1.3734e-002
1791	1.3884e-002
1792	1.4033e-002
1793	1.4184e-002
1794	1.4333e-002
1795	1.4484e-002
1796	1.4633e-002
1797	1.4783e-002
1798	1.4932e-002
1799	1.5082e-002
1800	1.5232e-002
1801	3.1625e-004
1802	5.9764e-004
1803	1.7634e-003
1804	1.8085e-003
1805	3.4575e-003
1806	4.4065e-003
1807	5.2573e-003
1808	5.9605e-003
1809	6.3866e-003
1810	7.1818e-003
1811	8.0205e-003
1812	9.6727e-003
1813	1.1249e-002
1814	1.1707e-002
1815	1.1241e-002
1816	1.2435e-002
1817	1.4524e-002
1818	1.3709e-002
1819	1.5823e-002
1820	1.4792e-002
1821	1.3955e-002
1822	1.44e-002
1823	1.4414e-002
1824	1.4004e-002
1825	1.809e-002
1826	1.5377e-002
1827	1.8849e-002
1828	1.5125e-002
1829	1.1827e-002
1830	1.0017e-002
1831	1.4717e-002
1832	1.0518e-002
1833	1.6415e-002
1834	1.4319e-002
1835	1.084e-002
1836	1.5384e-002
1837	1.1765e-002
1838	1.0237e-002
1839	1.3122e-002
1840	1.0933e-002
1841	1.1753e-002
1842	1.0531e-002
1843	1.0414e-002
1844	1.0437e-002
1845	1.0497e-002
1846	1.0608e-002
1847	1.0564e-002
1848	1.0463e-002
1849	1.0302e-002
1850	1.0531e-002
1851	1.0302e-002
1852	1.018e-002
1853	1.027e-002
1854	1.0138e-002
1855	1.0181e-002
1856	1.0154e-002
1857	1.0111e-002
1858	1.0066e-002
1859	1.0037e-002
1860	9.9869e-003
1861	1.0042e-002
1862	1.003e-002
1863	1.0089e-002
1864	1.0153e-002
1865	1.0238e-002
1866	1.032e-002
1867	1.0426e-002
1868	1.055e-002
1869	1.0672e-002
1870	1.0809e-002
1871	1.0909e-002
1872	1.107e-002
1873	1.1202e-002
1874	1.1353e-002
1875	1.1496e-002
1876	1.1645e-002
1877	1.1792e-002
1878	1.1942e-002
1879	1.2091e-002
1880	1.224e-002
1881	1.2389e-002
1882	1.2539e-002
1883	1.2688e-002
1884	1.2837e-002
1885	1.2987e-002
1886	1.3136e-002
1887	1.3286e-002
1888	1.3435e-002
1889	1.3586e-002
1890	1.3735e-002
1891	1.3885e-002
1892	1.4034e-002
1893	1.4185e-002
1894	1.4334e-002
1895	1.4485e-002
1896	1.4634e-002
1897	1.4785e-002
1898	1.4933e-002
1899	1.5083e-002
1900	1.5233e-002
1901	2.4696e-004
1902	6.4999e-004
1903	4.9396e-004
1904	2.3692e-003
1905	4.0978e-003
1906	4.9578e-003
1907	5.2476e-003
1908	5.5e-003
1909	6.145e-003
1910	7.2105e-003
1911	8.0451e-003
1912	9.7489e-003
1913	1.0352e-002
1914	1.1647e-002
1915	1.1639e-002
1916	1.206e-002
1917	1.3926e-002
1918	1.5189e-002
1919	1.5549e-002
1920	1.4542e-002
1921	1.4383e-002
1922	1.5307e-002
1923	1.2934e-002
1924	1.5435e-002
1925	1.9532e-002
1926	9.8014e-003
1927	9.5297e-003
1928	1.3094e-002
1929	1.7287e-002
1930	1.9732e-002
1931	1.6505e-002
1932	1.8742e-002
1933	1.8788e-002
1934	1.5843e-002
1935	1.7346e-002
1936	1.6036e-002
1937	1.5659e-002
1938	1.6641e-002
1939	1.5125e-002
1940	1.5549e-002
1941	1.566e-002
1942	1.3505e-002
1943	1.5656e-002
1944	1.3857e-002
1945	1.1778e-002
1946	1.2327e-002
1947	1.1725e-002
1948	1.0939e-002
1949	1.1789e-002
1950	1.098e-002
1951	1.0543e-002
1952	1.0663e-002
1953	1.0688e-002
1954	1.077e-002
1955	1.0723e-002
1956	1.0648e-002
1957	1.064e-002
1958	1.0547e-002
1959	1.0533e-002
1960	1.0337e-002
1961	1.0498e-002
1962	1.0401e-002
1963	1.0445e-002
1964	1.04e-002
1965	1.0232e-002
1966	1.0298e-002
1967	1.0411e-002
1968	1.0523e-002
1969	1.064e-002
1970	1.076e-002
1971	1.0901e-002
1972	1.1046e-002
1973	1.1201e-002
1974	1.1352e-002
1975	1.1501e-002
1976	1.1649e-002
1977	1.1797e-002
1978	1.1946e-002
1979	1.2093e-002
1980	1.2242e-002
1981	1.2391e-002
1982	1.254e-002
1983	1.2689e-002
1984	1.2838e-002
1985	1.2988e-002
1986	1.3137e-002
1987	1.3287e-002
1988	1.3436e-002
1989	1.3586e-002
1990	1.3735e-002
1991	1.3886e-002
1992	1.4034e-002
1993	1.4185e-002
1994	1.4334e-002
1995	1.4485e-002
1996	1.4634e-002
1997	1.4784e-002
1998	1.4933e-002
1999	1.5083e-002
2000	1.5233e-002
2001	9.1833e-006
2002	5.813e-004
2003	1.7884e-003
2004	2.3855e-003
2005	4.163e-003
2006	4.0369e-003
2007	3.7504e-003
2008	6.3421e-003
2009	6.9798e-003
2010	7.1957e-003
2011	7.9937e-003
2012	9.7808e-003
2013	1.1803e-002
2014	1.1586e-002
2015	1.2253e-002
2016	1.4115e-002
2017	1.4065e-002
2018	1.5307e-002
2019	1.4747e-002
2020	1.5585e-002
2021	1.6035e-002
2022	1.4342e-002
2023	1.8704e-002
2024	1.1614e-002
2025	1.8771e-002
2026	2.7501e-002
2027	2.5943e-002
2028	2.3909e-002
2029	2.8548e-002
2030	1.9752e-002
2031	2.4602e-002
2032	2.6344e-002
2033	2.0523e-002
2034	2.4371e-002
2035	2.5687e-002
2036	1.8295e-002
2037	1.979e-002
2038	1.9469e-002
2039	1.7006e-002
2040	1.5051e-002
2041	1.6923e-002
2042	1.5944e-002
2043	1.6594e-002
2044	1.583e-002
2045	1.3302e-002
2046	1.333e-002
2047	1.3458e-002
2048	1.2234e-002
2049	1.2201e-002
2050	1.2039e-002
2051	1.1881e-002
2052	1.1917e-002
2053	1.1401e-002
2054	1.136e-002
2055	1.096e-002
2056	1.0852e-002
2057	1.0859e-002
2058	1.0863e-002
2059	1.0569e-002
2060	1.0523e-002
2061	1.0546e-002
2062	1.0482e-002
2063	1.0545e-002
2064	1.0522e-002
2065	1.0352e-002
2066	1.045e-002
2067	1.0531e-002
2068	1.0646e-002
2069	1.0745e-002
2070	1.0859e-002
2071	1.0971e-002
2072	1.1096e-002
2073	1.1223e-002
2074	1.1358e-002
2075	1.1502e-002
2076	1.1649e-002
2077	1.1796e-002
2078	1.1945e-002
2079	1.2094e-002
2080	1.2243e-002
2081	1.2392e-002
2082	1.2541e-002
2083	1.269e-002
2084	1.2839e-002
2085	1.2989e-002
2086	1.3138e-002
2087	1.3288e-002
2088	1.3437e-002
2089	1.3587e-002
2090	1.3736e-002
2091	1.3886e-002
2092	1.4035e-002
2093	1.4186e-002
2094	1.4335e-002
2095	1.4486e-002
2096	1.4635e-002
2097	1.4786e-002
2098	1.4934e-002
2099	1.5084e-002
2100	1.5234e-002
2101	3.0768e-004
2102	4.453e-004
2103	2.2645e-003
2104	2.5617e-003
2105	3.858e-003
2106	4.2321e-003
2107	4.2252e-003
2108	5.0804e-003
2109	6.6701e-003
2110	4.7742e-003
2111	7.9206e-003
2112	7.3933e-003
2113	9.1931e-003
2114	1.072e-002
2115	6.8997e-003
2116	9.4342e-003
2117	8.6116e-003
2118	1.098e-002
2119	1.3285e-002
2120	1.423e-002
2121	1.2789e-002
2122	2.3421e-002
2123	2.2185e-002
2124	7.8059e-002
2125	4.9664e-002
2126	3.4904e-002
2127	3.4013e-002
2128	3.3481e-002
2129	4.2488e-002
2130	3.3398e-002
2131	3.6081e-002
2132	2.9555e-002
2133	3.1382e-002
2134	3.2113e-002
2135	2.678e-002
2136	2.6347e-002
2137	2.9072e-002
2138	1.9208e-002
2139	1.8434e-002
2140	1.8992e-002
2141	1.8387e-002
2142	1.7462e-002
2143	1.7302e-002
2144	1.7003e-002
2145	1.6868e-002
2146	1.6493e-002
2147	1.5018e-002
2148	1.5127e-002
2149	1.3258e-002
2150	1.3327e-002
2151	1.2282e-002
2152	1.2024e-002
2153	1.1991e-002
2154	1.1471e-002
2155	1.1042e-002
2156	1.0947e-002
2157	1.0952e-002
2158	1.1008e-002
2159	1.0979e-002
2160	1.07e-002
2161	1.0674e-002
2162	1.0692e-002
2163	1.0763e-002
2164	1.0819e-002
2165	1.0848e-002
2166	1.084e-002
2167	1.0863e-002
2168	1.0673e-002
2169	1.08e-002
2170	1.091e-002
2171	1.1022e-002
2172	1.1131e-002
2173	1.1251e-002
2174	1.1378e-002
2175	1.1516e-002
2176	1.1657e-002
2177	1.1802e-002
2178	1.1948e-002
2179	1.2096e-002
2180	1.2244e-002
2181	1.2393e-002
2182	1.2542e-002
2183	1.2691e-002
2184	1.284e-002
2185	1.299e-002
2186	1.3139e-002
2187	1.3288e-002
2188	1.3437e-002
2189	1.3587e-002
2190	1.3736e-002
2191	1.3887e-002
2192	1.4035e-002
2193	1.4186e-002
2194	1.4335e-002
2195	1.4486e-002
2196	1.4634e-002
2197	1.4785e-002
2198	1.4933e-002
2199	1.5084e-002
2200	1.5232e-002
2201	1.5326e-004
2202	3.3915e-004
2203	1.2805e-003
2204	1.7696e-003
2205	2.8097e-003
2206	3.8501e-003
2207	4.1493e-003
2208	5.1516e-003
2209	5.3607e-003
2210	6.3057e-003
2211	6.7605e-003
2212	7.6568e-003
2213	7.913e-003
2214	8.5318e-003
2215	9.4489e-003
2216	9.654e-003
2217	1.0475e-002
2218	1.0998e-002
2219	1.1022e-002
2220	1.2231e-002
2221	1.2471e-002
2222	1.3305e-002
2223	1.3253e-002
2224	1.4016e-002
2225	1.4651e-002
2226	1.517e-002
2227	1.546e-002
2228	1.5854e-002
2229	1.609e-002
2230	1.7164e-002
2231	1.745e-002
2232	1.7928e-002
2233	1.8603e-002
2234	1.8488e-002
2235	1.8779e-002
2236	1.9055e-002
2237	1.9395e-002
2238	1.9019e-002
2239	1.8934e-002
2240	1.8762e-002
2241	1.8266e-002
2242	1.8036e-002
2243	1.6993e-002
2244	1.6907e-002
2245	1.5918e-002
2246	1.5055e-002
2247	1.3894e-002
2248	1.3616e-002
2249	1.2172e-002
2250	1.2109e-002
2251	1.1841e-002
2252	1.1787e-002
2253	1.1357e-002
2254	1.0859e-002
2255	1.0844e-002
2256	1.0606e-002
2257	1.056e-002
2258	1.0465e-002
2259	1.0442e-002
2260	1.0449e-002
2261	1.046e-002
2262	1.0475e-002
2263	1.0509e-002
2264	1.0537e-002
2265	1.0615e-002
2266	1.0728e-002
2267	1.0795e-002
2268	1.092e-002
2269	1.1009e-002
2270	1.1142e-002
2271	1.1228e-002
2272	1.1323e-002
2273	1.1313e-002
2274	1.1373e-002
2275	1.1498e-002
2276	1.1648e-002
2277	1.1787e-002
2278	1.1938e-002
2279	1.2083e-002
2280	1.2234e-002
2281	1.2381e-002
2282	1.2532e-002
2283	1.2681e-002
2284	1.2831e-002
2285	1.298e-002
2286	1.313e-002
2287	1.328e-002
2288	1.3429e-002
2289	1.358e-002
2290	1.3729e-002
2291	1.3879e-002
2292	1.4029e-002
2293	1.4179e-002
2294	1.4328e-002
2295	1.4478e-002
2296	1.4626e-002
2297	1.4777e-002
2298	1.4926e-002
2299	1.5078e-002
2300	1.5225e-002
2301	7.6348e-005
2302	8.8038e-004
2303	9.0059e-004
2304	1.8188e-003
2305	3.5566e-003
2306	3.5138e-003
2307	4.2365e-003
2308	5.0198e-003
2309	5.7231e-003
2310	6.5309e-003
2311	6.5244e-003
2312	7.8543e-003
2313	7.9812e-003
2314	9.0051e-003
2315	9.5893e-003
2316	1.0259e-002
2317	1.0163e-002
2318	1.1315e-002
2319	1.1154e-002
2320	1.2263e-002
2321	1.2977e-002
2322	1.3503e-002
2323	1.3928e-002
2324	1.3789e-002
2325	1.466e-002
2326	1.5239e-002
2327	1.5611e-002
2328	1.6048e-002
2329	1.7143e-002
2330	1.7468e-002
2331	1.7935e-002
2332	1.8033e-002
2333	1.8517e-002
2334	1.8603e-002
2335	1.8925e-002
2336	1.847e-002
2337	1.9001e-002
2338	1.9543e-002
2339	1.878e-002
2340	1.8048e-002
2341	1.7913e-002
2342	1.6958e-002
2343	1.646e-002
2344	1.578e-002
2345	1.5101e-002
2346	1.3796e-002
2347	1.3523e-002
2348	1.2136e-002
2349	1.2053e-002
2350	1.2014e-002
2351	1.1704e-002
2352	1.135e-002
2353	1.1205e-002
2354	1.0743e-002
2355	1.0694e-002
2356	1.0581e-002
2357	1.0526e-002
2358	1.0245e-002
2359	1.0278e-002
2360	1.0228e-002
2361	1.0306e-002
2362	1.0328e-002
2363	1.0322e-002
2364	1.0384e-002
2365	1.0432e-002
2366	1.0562e-002
2367	1.0613e-002
2368	1.0723e-002
2369	1.0779e-002
2370	1.0895e-002
2371	1.0973e-002
2372	1.1092e-002
2373	1.1213e-002
2374	1.1347e-002
2375	1.149e-002
2376	1.1638e-002
2377	1.1785e-002
2378	1.1935e-002
2379	1.2082e-002
2380	1.2233e-002
2381	1.2381e-002
2382	1.2532e-002
2383	1.268e-002
2384	1.2831e-002
2385	1.298e-002
2386	1.313e-002
2387	1.328e-002
2388	1.343e-002
2389	1.358e-002
2390	1.373e-002
2391	1.388e-002
2392	1.4029e-002
2393	1.4179e-002
2394	1.4328e-002
2395	1.4478e-002
2396	1.4627e-002
2397	1.4778e-002
2398	1.4926e-002
2399	1.508e-002
2400	1.5226e-002
2401	1.7394e-004
2402	1.0067e-003
2403	1.8654e-003
2404	1.8014e-003
2405	3.4273e-003
2406	3.8339e-003
2407	4.3762e-003
2408	5.128e-003
2409	5.6604e-003
2410	6.6204e-003
2411	6.9022e-003
2412	7.6796e-003
2413	8.1341e-003
2414	8.9352e-003
2415	1.0065e-002
2416	1.0186e-002
2417	1.1215e-002
2418	1.1216e-002
2419	1.1448e-002
2420	1.2336e-002
2421	1.3491e-002
2422	1.3964e-002
2423	1.4055e-002
2424	1.4659e-002
2425	1.5313e-002
2426	1.5637e-002
2427	1.6068e-002
2428	1.7167e-002
2429	1.7529e-002
2430	1.7937e-002
2431	1.8519e-002
2432	1.8112e-002
2433	1.9106e-002
2434	1.9482e-002
2435	1.9097e-002
2436	1.8966e-002
2437	1.8781e-002
2438	1.8261e-002
2439	1.7907e-002
2440	1.683e-002
2441	1.5875e-002
2442	1.5652e-002
2443	1.3856e-002
2444	1.36e-002
2445	1.3434e-002
2446	1.2939e-002
2447	1.1942e-002
2448	1.188e-002
2449	1.1759e-002
2450	1.1634e-002
2451	1.1287e-002
2452	1.1119e-002
2453	1.0834e-002
2454	1.0771e-002
2455	1.0614e-002
2456	1.05e-002
2457	1.0282e-002
2458	1.0269e-002
2459	1.0123e-002
2460	1.0137e-002
2461	1.0193e-002
2462	1.0154e-002
2463	1.0218e-002
2464	1.0181e-002
2465	1.0326e-002
2466	1.0399e-002
2467	1.0466e-002
2468	1.0583e-002
2469	1.0637e-002
2470	1.0774e-002
2471	1.0841e-002
2472	1.1039e-002
2473	1.1186e-002
2474	1.1347e-002
2475	1.1489e-002
2476	1.1642e-002
2477	1.1787e-002
2478	1.1937e-002
2479	1.2084e-002
2480	1.2234e-002
2481	1.2382e-002
2482	1.2532e-002
2483	1.2681e-002
2484	1.2831e-002
2485	1.2981e-002
2486	1.3131e-002
2487	1.3281e-002
2488	1.343e-002
2489	1.358e-002
2490	1.373e-002
2491	1.388e-002
2492	1.403e-002
2493	1.418e-002
2494	1.4328e-002
2495	1.4478e-002
2496	1.4627e-002
2497	1.4778e-002
2498	1.4926e-002
2499	1.5079e-002
2500	1.5225e-002
2501	1.6701e-004
2502	9.6967e-004
2503	1.8373e-003
2504	2.6543e-003
2505	3.7302e-003
2506	3.9155e-003
2507	4.4663e-003
2508	5.1847e-003
2509	6.8249e-003
2510	6.7171e-003
2511	6.8526e-003
2512	7.9695e-003
2513	8.8951e-003
2514	9.3811e-003
2515	1.0179e-002
2516	1.0725e-002
2517	1.1293e-002
2518	1.1544e-002
2519	1.2349e-002
2520	1.3696e-002
2521	1.4023e-002
2522	1.4789e-002
2523	1.481e-002
2524	1.5343e-002
2525	1.5603e-002
2526	1.6197e-002
2527	1.7231e-002
2528	1.7491e-002
2529	1.7583e-002
2530	1.8757e-002
2531	1.8634e-002
2532	1.893e-002
2533	1.91e-002
2534	1.9008e-002
2535	1.8771e-002
2536	1.8305e-002
2537	1.7056e-002
2538	1.5898e-002
2539	1.5083e-002
2540	1.3673e-002
2541	1.3361e-002
2542	1.2972e-002
2543	1.202e-002
2544	1.1903e-002
2545	1.1681e-002
2546	1.1318e-002
2547	1.1239e-002
2548	1.0752e-002
2549	1.0402e-002
2550	1.0247e-002
2551	1.0305e-002
2552	1.0259e-002
2553	9.9896e-003
2554	9.9231e-003
2555	1.0012e-002
2556	9.9496e-003
2557	9.9586e-003
2558	9.9517e-003
2559	1.0025e-002
2560	9.9917e-003
2561	1.0011e-002
2562	1.0053e-002
2563	1.0061e-002
2564	1.0259e-002
2565	1.0338e-002
2566	1.045e-002
2567	1.0507e-002
2568	1.0631e-002
2569	1.0651e-002
2570	1.08e-002
2571	1.0929e-002
2572	1.1066e-002
2573	1.1206e-002
2574	1.1344e-002
2575	1.1491e-002
2576	1.1637e-002
2577	1.1785e-002
2578	1.1935e-002
2579	1.2083e-002
2580	1.2234e-002
2581	1.2382e-002
2582	1.2532e-002
2583	1.2682e-002
2584	1.2832e-002
2585	1.2981e-002
2586	1.3131e-002
2587	1.3281e-002
2588	1.3431e-002
2589	1.3581e-002
2590	1.3731e-002
2591	1.3881e-002
2592	1.403e-002
2593	1.418e-002
2594	1.4329e-002
2595	1.4479e-002
2596	1.4627e-002
2597	1.4779e-002
2598	1.4927e-002
2599	1.5082e-002
2600	1.5226e-002
2601	5.2656e-004
2602	9.6269e-004
2603	1.8321e-003
2604	2.6926e-003
2605	3.8208e-003
2606	3.9515e-003
2607	4.4383e-003
2608	5.6441e-003
2609	6.8594e-003
2610	6.8965e-003
2611	6.7914e-003
2612	8.0365e-003
2613	9.5097e-003
2614	9.5316e-003
2615	1.0235e-002
2616	1.1234e-002
2617	1.1298e-002
2618	1.2327e-002
2619	1.3695e-002
2620	1.3982e-002
2621	1.4756e-002
2622	1.4872e-002
2623	1.5312e-002
2624	1.5649e-002
2625	1.617e-002
2626	1.6371e-002
2627	1.6569e-002
2628	1.7932e-002
2629	1.8815e-002
2630	1.9108e-002
2631	1.9386e-002
2632	1.9285e-002
2633	1.9849e-002
2634	1.8597e-002
2635	1.6824e-002
2636	1.5463e-002
2637	1.2957e-002
2638	1.1794e-002
2639	1.1771e-002
2640	1.1166e-002
2641	1.0961e-002
2642	1.0659e-002
2643	9.8549e-003
2644	1.041e-002
2645	1.0094e-002
2646	9.4756e-003
2647	9.7796e-003
2648	9.5302e-003
2649	9.414e-003
2650	9.7309e-003
2651	9.3975e-003
