Node Number	LOC_DEFY (m)
64296	1.0201e-002
64297	1.017e-002
64298	1.0183e-002
64299	1.0158e-002
64300	1.0179e-002
64301	1.0166e-002
64302	1.0169e-002
64303	1.0129e-002
64304	1.0124e-002
64305	1.0079e-002
64306	1.0072e-002
64307	1.0051e-002
64308	1.0037e-002
64309	1.0014e-002
64310	9.9963e-003
64311	9.9694e-003
64312	9.9457e-003
64313	9.932e-003
64314	9.9177e-003
64315	9.8581e-003
64316	9.8657e-003
64317	9.828e-003
64318	9.8275e-003
64319	9.8085e-003
64320	9.7898e-003
64321	9.7909e-003
64322	9.7751e-003
64323	9.7783e-003
64324	9.7621e-003
64325	9.7708e-003
64326	9.7536e-003
64327	9.7618e-003
64328	9.7478e-003
64329	9.7567e-003
64330	9.744e-003
64331	9.7517e-003
64332	9.7401e-003
64333	9.7467e-003
64334	9.7365e-003
64335	9.7424e-003
64336	9.733e-003
64337	9.7378e-003
64338	9.7299e-003
64339	9.7324e-003
64340	9.7264e-003
64341	9.7267e-003
64342	9.723e-003
64343	9.7214e-003
64344	9.7198e-003
64345	9.7174e-003
64346	9.7165e-003
64347	9.7149e-003
64348	9.7142e-003
64349	9.7134e-003
64350	9.7124e-003
64351	9.7121e-003
64352	9.7109e-003
64353	9.7106e-003
64354	9.71e-003
64355	9.7087e-003
64356	9.7085e-003
64357	9.7067e-003
64358	9.7065e-003
64359	9.7054e-003
64360	9.7051e-003
64361	9.7049e-003
64362	1.0237e-002
64363	1.0251e-002
64364	1.0255e-002
64365	1.0196e-002
64366	1.0189e-002
64367	1.0183e-002
64368	1.0112e-002
64369	1.0128e-002
64370	1.0092e-002
64371	1.0096e-002
64372	1.0051e-002
64373	1.002e-002
64374	1.0044e-002
64375	1.0018e-002
64376	1.0021e-002
64377	1.0026e-002
64378	9.9835e-003
64379	1.0011e-002
64380	9.9589e-003
64381	9.9849e-003
64382	9.9284e-003
64383	9.9423e-003
64384	9.9113e-003
64385	9.913e-003
64386	9.8881e-003
64387	9.8593e-003
64388	9.8406e-003
64389	9.8199e-003
64390	9.8119e-003
64391	9.782e-003
64392	9.7521e-003
64393	9.7383e-003
64394	9.7165e-003
64395	9.7518e-003
64396	9.7542e-003
64397	9.769e-003
64398	9.78e-003
64399	9.7615e-003
64400	9.7778e-003
64401	9.7554e-003
64402	9.7722e-003
64403	9.7524e-003
64404	9.7628e-003
64405	9.7553e-003
64406	9.7566e-003
64407	9.7498e-003
64408	9.7502e-003
64409	9.7438e-003
64410	9.7454e-003
64411	9.738e-003
64412	9.7412e-003
64413	9.7325e-003
64414	9.7363e-003
64415	9.7286e-003
64416	9.7311e-003
64417	9.7253e-003
64418	9.7261e-003
64419	9.7223e-003
64420	9.7217e-003
64421	9.7196e-003
64422	9.7182e-003
64423	9.7171e-003
64424	9.7157e-003
64425	9.7154e-003
64426	9.7139e-003
64427	9.7138e-003
64428	9.7123e-003
64429	9.7121e-003
64430	9.7106e-003
64431	9.7098e-003
64432	9.7087e-003
64433	9.7076e-003
64434	9.7066e-003
64435	9.7058e-003
64436	9.7052e-003
64437	9.7049e-003
64438	9.705e-003
64439	1.0162e-002
64440	1.0168e-002
64441	1.0208e-002
64442	1.0203e-002
64443	1.013e-002
64444	1.013e-002
64445	1.0133e-002
64446	1.0145e-002
64447	1.0103e-002
64448	1.0131e-002
64449	1.0101e-002
64450	1.0111e-002
64451	1.0106e-002
64452	1.0099e-002
64453	1.0116e-002
64454	1.0095e-002
64455	1.008e-002
64456	1.0058e-002
64457	1.0013e-002
64458	1.0009e-002
64459	9.9858e-003
64460	9.9701e-003
64461	9.9068e-003
64462	9.8752e-003
64463	9.8678e-003
64464	9.8999e-003
64465	9.8778e-003
64466	9.8768e-003
64467	9.8476e-003
64468	9.8711e-003
64469	9.8289e-003
64470	9.8403e-003
64471	9.8153e-003
64472	9.8122e-003
64473	9.8002e-003
64474	9.7954e-003
64475	9.7833e-003
64476	9.7828e-003
64477	9.7757e-003
64478	9.7706e-003
64479	9.77e-003
64480	9.7579e-003
64481	9.7624e-003
64482	9.7469e-003
64483	9.7548e-003
64484	9.7437e-003
64485	9.751e-003
64486	9.7402e-003
64487	9.7464e-003
64488	9.737e-003
64489	9.7418e-003
64490	9.7338e-003
64491	9.7374e-003
64492	9.7298e-003
64493	9.7318e-003
64494	9.7258e-003
64495	9.7262e-003
64496	9.7224e-003
64497	9.7216e-003
64498	9.7195e-003
64499	9.7182e-003
64500	9.7168e-003
64501	9.716e-003
64502	9.7147e-003
64503	9.7145e-003
64504	9.7128e-003
64505	9.7128e-003
64506	9.711e-003
64507	9.7109e-003
64508	9.7099e-003
64509	9.7087e-003
64510	9.7082e-003
64511	9.7068e-003
64512	9.7065e-003
64513	9.7057e-003
64514	9.7055e-003
64515	9.7054e-003
64516	1.0079e-002
64517	1.0139e-002
64518	1.0068e-002
64519	1.0046e-002
64520	1.0063e-002
64521	1.0147e-002
64522	1.0008e-002
64523	1.0116e-002
64524	1.0022e-002
64525	1.0097e-002
64526	1.0008e-002
64527	1.0056e-002
64528	9.9931e-003
64529	9.995e-003
64530	9.9716e-003
64531	9.9647e-003
64532	9.9237e-003
64533	9.9112e-003
64534	9.865e-003
64535	9.8621e-003
64536	9.8429e-003
64537	9.8254e-003
64538	9.788e-003
64539	9.7502e-003
64540	9.73e-003
64541	9.7168e-003
64542	9.731e-003
64543	9.7959e-003
64544	9.7783e-003
64545	9.7987e-003
64546	9.788e-003
64547	9.7754e-003
64548	9.776e-003
64549	9.7626e-003
64550	9.7721e-003
64551	9.7653e-003
64552	9.7739e-003
64553	9.7684e-003
64554	9.7707e-003
64555	9.7659e-003
64556	9.7683e-003
64557	9.762e-003
64558	9.7636e-003
64559	9.7565e-003
64560	9.7588e-003
64561	9.7502e-003
64562	9.7522e-003
64563	9.7444e-003
64564	9.7471e-003
64565	9.7391e-003
64566	9.7424e-003
64567	9.7336e-003
64568	9.7363e-003
64569	9.7295e-003
64570	9.7307e-003
64571	9.7261e-003
64572	9.726e-003
64573	9.7227e-003
64574	9.7221e-003
64575	9.7198e-003
64576	9.7188e-003
64577	9.7174e-003
64578	9.7163e-003
64579	9.7158e-003
64580	9.7144e-003
64581	9.7143e-003
64582	9.7127e-003
64583	9.7126e-003
64584	9.7108e-003
64585	9.7102e-003
64586	9.7086e-003
64587	9.7079e-003
64588	9.7066e-003
64589	9.7062e-003
64590	9.7054e-003
64591	9.7052e-003
64592	9.7053e-003
64593	1.0208e-002
64594	1.0156e-002
64595	1.0208e-002
64596	1.0184e-002
64597	1.0188e-002
64598	1.0139e-002
64599	1.0146e-002
64600	1.0135e-002
64601	1.0128e-002
64602	1.0127e-002
64603	1.0113e-002
64604	1.0128e-002
64605	1.0115e-002
64606	1.011e-002
64607	1.0082e-002
64608	1.0081e-002
64609	1.005e-002
64610	1.0046e-002
64611	1.0032e-002
64612	1.0016e-002
64613	1.0005e-002
64614	9.9879e-003
64615	9.962e-003
64616	9.9561e-003
64617	9.9287e-003
64618	9.908e-003
64619	9.8761e-003
64620	9.8556e-003
64621	9.8474e-003
64622	9.8226e-003
64623	9.8219e-003
64624	9.8158e-003
64625	9.7976e-003
64626	9.8035e-003
64627	9.7968e-003
64628	9.7917e-003
64629	9.7883e-003
64630	9.7752e-003
64631	9.778e-003
64632	9.7653e-003
64633	9.7668e-003
64634	9.7537e-003
64635	9.7593e-003
64636	9.747e-003
64637	9.7538e-003
64638	9.742e-003
64639	9.7494e-003
64640	9.7396e-003
64641	9.7456e-003
64642	9.7368e-003
64643	9.7415e-003
64644	9.7342e-003
64645	9.7369e-003
64646	9.7301e-003
64647	9.731e-003
64648	9.7258e-003
64649	9.726e-003
64650	9.7224e-003
64651	9.722e-003
64652	9.7196e-003
64653	9.719e-003
64654	9.7172e-003
64655	9.7169e-003
64656	9.7152e-003
64657	9.7153e-003
64658	9.7133e-003
64659	9.7133e-003
64660	9.7115e-003
64661	9.7111e-003
64662	9.71e-003
64663	9.7089e-003
64664	9.7082e-003
64665	9.7069e-003
64666	9.7066e-003
64667	9.7059e-003
64668	9.7058e-003
64669	9.7057e-003
64670	1.0058e-002
64671	1.007e-002
64672	1.0036e-002
64673	1.004e-002
64674	1.0016e-002
64675	1.0069e-002
64676	9.9952e-003
64677	1.0016e-002
64678	9.971e-003
64679	9.9974e-003
64680	9.9602e-003
64681	9.9783e-003
64682	9.951e-003
64683	9.9535e-003
64684	9.9161e-003
64685	9.9419e-003
64686	9.9116e-003
64687	9.8958e-003
64688	9.8937e-003
64689	9.8759e-003
64690	9.863e-003
64691	9.8413e-003
64692	9.8202e-003
64693	9.8163e-003
64694	9.7996e-003
64695	9.7981e-003
64696	9.7751e-003
64697	9.7533e-003
64698	9.7213e-003
64699	9.8e-003
64700	9.7831e-003
64701	9.8075e-003
64702	9.773e-003
64703	9.7763e-003
64704	9.7826e-003
64705	9.7658e-003
64706	9.7756e-003
64707	9.7641e-003
64708	9.7751e-003
64709	9.758e-003
64710	9.7714e-003
64711	9.7593e-003
64712	9.7658e-003
64713	9.7546e-003
64714	9.7596e-003
64715	9.7492e-003
64716	9.7531e-003
64717	9.7438e-003
64718	9.7475e-003
64719	9.7391e-003
64720	9.7423e-003
64721	9.7345e-003
64722	9.7363e-003
64723	9.7306e-003
64724	9.7309e-003
64725	9.7268e-003
64726	9.7265e-003
64727	9.7234e-003
64728	9.7227e-003
64729	9.7206e-003
64730	9.7194e-003
64731	9.7181e-003
64732	9.7169e-003
64733	9.7164e-003
64734	9.715e-003
64735	9.7148e-003
64736	9.7132e-003
64737	9.713e-003
64738	9.7112e-003
64739	9.7105e-003
64740	9.7088e-003
64741	9.7082e-003
64742	9.7068e-003
64743	9.7064e-003
64744	9.7056e-003
64745	9.7055e-003
64746	9.7055e-003
64747	1.0151e-002
64748	1.0155e-002
64749	1.0128e-002
64750	1.0195e-002
64751	1.009e-002
64752	1.0166e-002
64753	1.008e-002
64754	1.0126e-002
64755	1.0073e-002
64756	1.0101e-002
64757	1.0069e-002
64758	1.0075e-002
64759	1.0034e-002
64760	1.0051e-002
64761	1.0008e-002
64762	1.0007e-002
64763	9.9983e-003
64764	1.0014e-002
64765	9.9738e-003
64766	9.9835e-003
64767	9.9685e-003
64768	9.9639e-003
64769	9.9219e-003
64770	9.9492e-003
64771	9.9238e-003
64772	9.9222e-003
64773	9.8855e-003
64774	9.8706e-003
64775	9.8314e-003
64776	9.8565e-003
64777	9.8154e-003
64778	9.8286e-003
64779	9.7984e-003
64780	9.8063e-003
64781	9.7965e-003
64782	9.7982e-003
64783	9.7873e-003
64784	9.7777e-003
64785	9.7779e-003
64786	9.7641e-003
64787	9.7694e-003
64788	9.7532e-003
64789	9.7624e-003
64790	9.7481e-003
64791	9.7558e-003
64792	9.7432e-003
64793	9.7504e-003
64794	9.7404e-003
64795	9.7455e-003
64796	9.7377e-003
64797	9.7409e-003
64798	9.7348e-003
64799	9.7364e-003
64800	9.7307e-003
64801	9.7309e-003
64802	9.7265e-003
64803	9.7262e-003
64804	9.723e-003
64805	9.7224e-003
64806	9.7201e-003
64807	9.7195e-003
64808	9.7176e-003
64809	9.7174e-003
64810	9.7156e-003
64811	9.7157e-003
64812	9.7138e-003
64813	9.7137e-003
64814	9.7121e-003
64815	9.7114e-003
64816	9.7104e-003
64817	9.7091e-003
64818	9.7086e-003
64819	9.7071e-003
64820	9.7069e-003
64821	9.7061e-003
64822	9.7061e-003
64823	9.7058e-003
64824	1.0238e-002
64825	1.0125e-002
64826	1.0192e-002
64827	1.0215e-002
64828	1.0149e-002
64829	1.0204e-002
64830	1.0175e-002
64831	1.0155e-002
64832	1.0111e-002
64833	1.0132e-002
64834	1.0097e-002
64835	1.0116e-002
64836	1.0018e-002
64837	1.003e-002
64838	1.0011e-002
64839	1.0012e-002
64840	1.0007e-002
64841	9.9757e-003
64842	9.972e-003
64843	9.9196e-003
64844	9.9377e-003
64845	9.8961e-003
64846	9.9176e-003
64847	9.8881e-003
64848	9.8886e-003
64849	9.8599e-003
64850	9.8571e-003
64851	9.8306e-003
64852	9.8151e-003
64853	9.8216e-003
64854	9.7936e-003
64855	9.7983e-003
64856	9.7828e-003
64857	9.7999e-003
64858	9.7938e-003
64859	9.775e-003
64860	9.7883e-003
64861	9.767e-003
64862	9.782e-003
64863	9.7602e-003
64864	9.7746e-003
64865	9.7581e-003
64866	9.7676e-003
64867	9.7535e-003
64868	9.7594e-003
64869	9.7488e-003
64870	9.7529e-003
64871	9.7441e-003
64872	9.7469e-003
64873	9.7399e-003
64874	9.7416e-003
64875	9.7358e-003
64876	9.7362e-003
64877	9.7319e-003
64878	9.7312e-003
64879	9.7281e-003
64880	9.727e-003
64881	9.7247e-003
64882	9.7233e-003
64883	9.7219e-003
64884	9.72e-003
64885	9.7193e-003
64886	9.7175e-003
64887	9.7174e-003
64888	9.7155e-003
64889	9.7155e-003
64890	9.7137e-003
64891	9.7132e-003
64892	9.7117e-003
64893	9.7106e-003
64894	9.7094e-003
64895	9.7083e-003
64896	9.7073e-003
64897	9.7066e-003
64898	9.7059e-003
64899	9.7056e-003
64900	9.7056e-003
64901	1.0345e-002
64902	1.036e-002
64903	1.0325e-002
64904	1.0362e-002
64905	1.0321e-002
64906	1.0353e-002
64907	1.0289e-002
64908	1.0295e-002
64909	1.0233e-002
64910	1.0264e-002
64911	1.0233e-002
64912	1.0255e-002
64913	1.019e-002
64914	1.0212e-002
64915	1.0163e-002
64916	1.0172e-002
64917	1.0141e-002
64918	1.0127e-002
64919	1.0108e-002
64920	1.0083e-002
64921	1.0059e-002
64922	1.0047e-002
64923	1.0039e-002
64924	9.9994e-003
64925	1.0006e-002
64926	9.9664e-003
64927	9.9603e-003
64928	9.9191e-003
64929	9.9223e-003
64930	9.8748e-003
64931	9.8844e-003
64932	9.8301e-003
64933	9.8561e-003
64934	9.81e-003
64935	9.814e-003
64936	9.7929e-003
64937	9.796e-003
64938	9.7768e-003
64939	9.7802e-003
64940	9.7662e-003
64941	9.7719e-003
64942	9.7556e-003
64943	9.7656e-003
64944	9.7496e-003
64945	9.7584e-003
64946	9.7449e-003
64947	9.7523e-003
64948	9.7414e-003
64949	9.7466e-003
64950	9.7385e-003
64951	9.7416e-003
64952	9.7359e-003
64953	9.7369e-003
64954	9.7321e-003
64955	9.7315e-003
64956	9.7278e-003
64957	9.7267e-003
64958	9.7242e-003
64959	9.7228e-003
64960	9.7211e-003
64961	9.7198e-003
64962	9.7183e-003
64963	9.7175e-003
64964	9.7163e-003
64965	9.7157e-003
64966	9.7144e-003
64967	9.7139e-003
64968	9.7126e-003
64969	9.7119e-003
64970	9.7109e-003
64971	9.7096e-003
64972	9.7091e-003
64973	9.7075e-003
64974	9.7074e-003
64975	9.7062e-003
64976	9.7061e-003
64977	9.7058e-003
64978	1.082e-002
64979	1.0793e-002
64980	1.0802e-002
64981	1.0775e-002
64982	1.0789e-002
64983	1.0774e-002
64984	1.0759e-002
64985	1.075e-002
64986	1.0668e-002
64987	1.0657e-002
64988	1.0525e-002
64989	1.0523e-002
64990	1.0375e-002
64991	1.061e-002
64992	1.0424e-002
64993	1.0383e-002
64994	1.0313e-002
64995	1.0302e-002
64996	1.0142e-002
64997	1.0132e-002
64998	1.0113e-002
64999	1.0089e-002
65000	1.0079e-002
65001	1.0056e-002
65002	1.0038e-002
65003	1.0036e-002
65004	9.9888e-003
65005	9.9913e-003
65006	9.9295e-003
65007	9.9361e-003
65008	9.8924e-003
65009	9.9042e-003
65010	9.8065e-003
65011	9.8436e-003
65012	9.8055e-003
65013	9.8083e-003
65014	9.7939e-003
65015	9.7879e-003
65016	9.7842e-003
65017	9.7743e-003
65018	9.7742e-003
65019	9.7644e-003
65020	9.7667e-003
65021	9.7571e-003
65022	9.7595e-003
65023	9.751e-003
65024	9.7531e-003
65025	9.746e-003
65026	9.7474e-003
65027	9.7417e-003
65028	9.7423e-003
65029	9.7377e-003
65030	9.7376e-003
65031	9.7336e-003
65032	9.733e-003
65033	9.7294e-003
65034	9.7286e-003
65035	9.7256e-003
65036	9.7248e-003
65037	9.7225e-003
65038	9.7217e-003
65039	9.7199e-003
65040	9.7192e-003
65041	9.7177e-003
65042	9.717e-003
65043	9.7156e-003
65044	9.7147e-003
65045	9.7133e-003
65046	9.7123e-003
65047	9.7109e-003
65048	9.7098e-003
65049	9.7087e-003
65050	9.7078e-003
65051	9.707e-003
65052	9.7063e-003
65053	9.7059e-003
65054	9.7057e-003
65055	1.0609e-002
65056	1.0623e-002
65057	1.0606e-002
65058	1.0593e-002
65059	1.0586e-002
65060	1.0544e-002
65061	1.0517e-002
65062	1.0519e-002
65063	1.0464e-002
65064	1.05e-002
65065	1.0426e-002
65066	1.0482e-002
65067	1.0377e-002
65068	1.048e-002
65069	1.0374e-002
65070	1.0446e-002
65071	1.0352e-002
65072	1.042e-002
65073	1.033e-002
65074	1.0408e-002
65075	1.0309e-002
65076	1.0367e-002
65077	1.0345e-002
65078	1.0288e-002
65079	1.0336e-002
65080	1.0254e-002
65081	1.0276e-002
65082	1.0206e-002
65083	1.0232e-002
65084	1.0213e-002
65085	1.015e-002
65086	1.0128e-002
65087	1.0023e-002
65088	9.9999e-003
65089	9.9604e-003
65090	9.9529e-003
65091	9.9354e-003
65092	9.9379e-003
65093	9.9259e-003
65094	9.9198e-003
65095	9.918e-003
65096	9.9101e-003
65097	9.9096e-003
65098	9.9014e-003
65099	9.9027e-003
65100	9.8947e-003
65101	9.8965e-003
65102	9.8891e-003
65103	9.8909e-003
65104	9.8845e-003
65105	9.886e-003
65106	9.8809e-003
65107	9.8819e-003
65108	9.878e-003
65109	9.8785e-003
65110	9.8754e-003
65111	9.8752e-003
65112	9.873e-003
65113	9.8725e-003
65114	9.871e-003
65115	9.8704e-003
65116	9.8695e-003
65117	9.8687e-003
65118	9.8679e-003
65119	9.8669e-003
65120	9.8658e-003
65121	9.8644e-003
65122	9.8628e-003
65123	9.8612e-003
65124	9.8595e-003
65125	9.8582e-003
65126	9.857e-003
65127	9.8561e-003
65128	9.8552e-003
65129	9.8547e-003
65130	9.8544e-003
65131	1.0452e-002
65132	1.0443e-002
65133	1.0438e-002
65134	1.0426e-002
65135	1.0407e-002
65136	1.0435e-002
65137	1.0432e-002
65138	1.042e-002
65139	1.0391e-002
65140	1.0378e-002
65141	1.0356e-002
65142	1.0349e-002
65143	1.0317e-002
65144	1.032e-002
65145	1.0293e-002
65146	1.0287e-002
65147	1.0256e-002
65148	1.0256e-002
65149	1.0228e-002
65150	1.0233e-002
65151	1.0191e-002
65152	1.0185e-002
65153	1.0154e-002
65154	1.0144e-002
65155	1.0121e-002
65156	1.0102e-002
65157	1.0078e-002
65158	1.007e-002
65159	1.0043e-002
65160	9.9869e-003
65161	9.9945e-003
65162	9.9826e-003
65163	9.9632e-003
65164	9.9564e-003
65165	9.9439e-003
65166	9.9394e-003
65167	9.9302e-003
65168	9.9258e-003
65169	9.9216e-003
65170	9.9168e-003
65171	9.9157e-003
65172	9.9066e-003
65173	9.9117e-003
65174	9.8969e-003
65175	9.9055e-003
65176	9.8885e-003
65177	9.8993e-003
65178	9.883e-003
65179	9.8934e-003
65180	9.8792e-003
65181	9.8877e-003
65182	9.8767e-003
65183	9.883e-003
65184	9.8746e-003
65185	9.8794e-003
65186	9.8731e-003
65187	9.8763e-003
65188	9.8718e-003
65189	9.874e-003
65190	9.8709e-003
65191	9.872e-003
65192	9.8706e-003
65193	9.8704e-003
65194	9.8694e-003
65195	9.8683e-003
65196	9.8671e-003
65197	9.8653e-003
65198	9.8634e-003
65199	9.8616e-003
65200	9.8589e-003
65201	9.8582e-003
65202	9.8561e-003
65203	9.8562e-003
65204	9.8549e-003
65205	9.8551e-003
65206	9.8547e-003
65207	1.0286e-002
65208	1.0239e-002
65209	1.0283e-002
65210	1.0186e-002
65211	1.0333e-002
65212	1.0198e-002
65213	1.0321e-002
65214	1.029e-002
65215	1.0262e-002
65216	1.0257e-002
65217	1.0224e-002
65218	1.0234e-002
65219	1.0185e-002
65220	1.0185e-002
65221	1.0152e-002
65222	1.0144e-002
65223	1.0128e-002
65224	1.0112e-002
65225	1.0109e-002
65226	1.0094e-002
65227	1.007e-002
65228	1.0049e-002
65229	1.0031e-002
65230	1.0009e-002
65231	9.9931e-003
65232	9.9744e-003
65233	9.9665e-003
65234	9.9449e-003
65235	9.9148e-003
65236	9.8887e-003
65237	9.9521e-003
65238	9.947e-003
65239	9.9503e-003
65240	9.9454e-003
65241	9.9468e-003
65242	9.9405e-003
65243	9.9282e-003
65244	9.9331e-003
65245	9.9227e-003
65246	9.9227e-003
65247	9.9165e-003
65248	9.9109e-003
65249	9.9118e-003
65250	9.8962e-003
65251	9.905e-003
65252	9.8906e-003
65253	9.8987e-003
65254	9.8863e-003
65255	9.8924e-003
65256	9.8828e-003
65257	9.8867e-003
65258	9.8804e-003
65259	9.8824e-003
65260	9.8782e-003
65261	9.8793e-003
65262	9.876e-003
65263	9.8763e-003
65264	9.8737e-003
65265	9.8738e-003
65266	9.8716e-003
65267	9.8718e-003
65268	9.8703e-003
65269	9.8701e-003
65270	9.8687e-003
65271	9.8679e-003
65272	9.8664e-003
65273	9.8648e-003
65274	9.8632e-003
65275	9.8609e-003
65276	9.8601e-003
65277	9.8576e-003
65278	9.8574e-003
65279	9.8557e-003
65280	9.8556e-003
65281	9.8548e-003
65282	9.8548e-003
65283	1.0338e-002
65284	1.0326e-002
65285	1.0301e-002
65286	1.0276e-002
65287	1.0323e-002
65288	1.0292e-002
65289	1.0291e-002
65290	1.028e-002
65291	1.0277e-002
65292	1.0264e-002
65293	1.0272e-002
65294	1.0254e-002
65295	1.0252e-002
65296	1.0233e-002
65297	1.0223e-002
65298	1.0208e-002
65299	1.0178e-002
65300	1.0166e-002
65301	1.0146e-002
65302	1.015e-002
65303	1.0122e-002
65304	1.0116e-002
65305	1.0064e-002
65306	1.0058e-002
65307	1.0028e-002
65308	1.0003e-002
65309	9.9992e-003
65310	1.0006e-002
65311	9.9882e-003
65312	9.9808e-003
65313	9.9563e-003
65314	9.9619e-003
65315	9.9435e-003
65316	9.9468e-003
65317	9.938e-003
65318	9.9329e-003
65319	9.933e-003
65320	9.9185e-003
65321	9.9213e-003
65322	9.909e-003
65323	9.9138e-003
65324	9.9037e-003
65325	9.9098e-003
65326	9.8991e-003
65327	9.9062e-003
65328	9.8903e-003
65329	9.8997e-003
65330	9.8846e-003
65331	9.8937e-003
65332	9.8805e-003
65333	9.8882e-003
65334	9.8779e-003
65335	9.8836e-003
65336	9.8762e-003
65337	9.8804e-003
65338	9.8749e-003
65339	9.8776e-003
65340	9.8733e-003
65341	9.875e-003
65342	9.8719e-003
65343	9.8728e-003
65344	9.871e-003
65345	9.8708e-003
65346	9.8696e-003
65347	9.8685e-003
65348	9.8673e-003
65349	9.8655e-003
65350	9.8637e-003
65351	9.8617e-003
65352	9.8593e-003
65353	9.8584e-003
65354	9.8565e-003
65355	9.8564e-003
65356	9.8552e-003
65357	9.8554e-003
65358	9.8551e-003
65359	1.0175e-002
65360	1.0148e-002
65361	1.0157e-002
65362	1.0166e-002
65363	1.0173e-002
65364	1.0109e-002
65365	1.0141e-002
65366	1.0084e-002
65367	1.0126e-002
65368	1.0077e-002
65369	1.0116e-002
65370	1.0086e-002
65371	1.0092e-002
65372	1.0084e-002
65373	1.0053e-002
65374	1.003e-002
65375	1.0008e-002
65376	9.9868e-003
65377	9.9963e-003
65378	9.9873e-003
65379	9.961e-003
65380	9.9185e-003
65381	9.9609e-003
65382	9.9593e-003
65383	9.9749e-003
65384	9.9678e-003
65385	9.9727e-003
65386	9.9719e-003
65387	9.9739e-003
65388	9.9563e-003
65389	9.9466e-003
65390	9.9531e-003
65391	9.9413e-003
65392	9.9478e-003
65393	9.9362e-003
65394	9.9356e-003
65395	9.9295e-003
65396	9.9257e-003
65397	9.9265e-003
65398	9.9144e-003
65399	9.9198e-003
65400	9.9031e-003
65401	9.9133e-003
65402	9.8959e-003
65403	9.9062e-003
65404	9.8913e-003
65405	9.9003e-003
65406	9.8874e-003
65407	9.8941e-003
65408	9.8841e-003
65409	9.8884e-003
65410	9.8818e-003
65411	9.8847e-003
65412	9.8797e-003
65413	9.8818e-003
65414	9.8772e-003
65415	9.8785e-003
65416	9.8747e-003
65417	9.8754e-003
65418	9.8725e-003
65419	9.873e-003
65420	9.871e-003
65421	9.8709e-003
65422	9.8693e-003
65423	9.8684e-003
65424	9.867e-003
65425	9.865e-003
65426	9.8636e-003
65427	9.861e-003
65428	9.8602e-003
65429	9.8578e-003
65430	9.8575e-003
65431	9.8559e-003
65432	9.8557e-003
65433	9.855e-003
65434	9.8552e-003
65435	1.029e-002
65436	1.0266e-002
65437	1.0269e-002
65438	1.0251e-002
65439	1.0258e-002
65440	1.0256e-002
65441	1.0258e-002
65442	1.025e-002
65443	1.0241e-002
65444	1.0238e-002
65445	1.0223e-002
65446	1.0217e-002
65447	1.0202e-002
65448	1.02e-002
65449	1.0181e-002
65450	1.0172e-002
65451	1.0139e-002
65452	1.0155e-002
65453	1.0113e-002
65454	1.0127e-002
65455	1.0092e-002
65456	1.0094e-002
65457	1.0091e-002
65458	1.007e-002
65459	1.0053e-002
65460	1.0017e-002
65461	1.0001e-002
65462	9.9812e-003
65463	9.9707e-003
65464	9.9949e-003
65465	9.9649e-003
65466	9.9624e-003
65467	9.9535e-003
65468	9.9513e-003
65469	9.9336e-003
65470	9.9368e-003
65471	9.9252e-003
65472	9.9286e-003
65473	9.9195e-003
65474	9.9174e-003
65475	9.916e-003
65476	9.9103e-003
65477	9.912e-003
65478	9.9022e-003
65479	9.907e-003
65480	9.8944e-003
65481	9.9013e-003
65482	9.8874e-003
65483	9.8952e-003
65484	9.8829e-003
65485	9.8897e-003
65486	9.8798e-003
65487	9.8853e-003
65488	9.8782e-003
65489	9.8824e-003
65490	9.8767e-003
65491	9.8794e-003
65492	9.8745e-003
65493	9.8763e-003
65494	9.8726e-003
65495	9.8737e-003
65496	9.8713e-003
65497	9.8714e-003
65498	9.8697e-003
65499	9.869e-003
65500	9.8674e-003
65501	9.8658e-003
65502	9.8638e-003
65503	9.8619e-003
65504	9.8597e-003
65505	9.8586e-003
65506	9.8569e-003
65507	9.8566e-003
65508	9.8556e-003
65509	9.8557e-003
65510	9.8554e-003
65511	1.0137e-002
65512	1.0206e-002
65513	1.0133e-002
65514	1.0195e-002
65515	1.0105e-002
65516	1.0155e-002
65517	1.009e-002
65518	1.014e-002
65519	1.0091e-002
65520	1.0111e-002
65521	1.0075e-002
65522	1.0096e-002
65523	1.0046e-002
65524	1.008e-002
65525	1.0033e-002
65526	1.0037e-002
65527	1.0007e-002
65528	1.0026e-002
65529	9.9947e-003
